State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Minnesota	yHMJ42	Geotrichum candidum	Geotrichum	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Soil	Soil/Twigs/Fungus	NA	NA	NA	NA	Malus	Malus sp.	Crabapple	Fungus	NA	4	b	YHMJ_4	10	french park, plymouth mn	martin jarzyna	TRUE	yHMJ42	Geotrichum candidum	Saccharomycotina	Geotrichum	Upper Midwest
Minnesota	yHMJ54	Cystofilobasidium infirmominiatum	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	e	YHMJ_10	10	Bassett creek, golden valley MN	Martin Jarzyna	TRUE	yHMJ54	Cystofilobasidium infirmominatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ50	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	a	YHMJ_10	10	Bassett creek golden valley mn	Martin Jarzyna	TRUE	yHMJ50	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ18	Candida germanica	Candida	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	7	a	YHMJ_7	22	french park, plymouth mn	martin jarzyna	TRUE	yHMJ18	Candida germanica	Saccharomycotina	Candida	Upper Midwest
Minnesota	yHMJ71	Cystofilobasidium	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	c	YHMJ_10	4	bassett creek, golden valley mn	Martin Jarzyna	TRUE	yHMJ71	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ63	Leucosporidium scottii	Leucosporidium	Basidiomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	7	a	YHMJ_7	4	french park, plymouth mn	Martin Jarzyna	TRUE	yHMJ63	Leucosporidium scottii	Basidiomycota	Leucosporidium	Upper Midwest
Minnesota	yHMJ21	Cryptococcus flavescens	Cryptococcus	Basidiomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus balsamifera	Balsam Poplar	Fungi	NA	8	c	YHMJ_8	22	french park, plymouth mn	martin jarzyna	TRUE	yHMJ21	Cryptococcus flavescens	Basidiomycota	Cryptococcus	Upper Midwest
Minnesota	yHMJ3	Candida Inconspicua	Candida	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Soil	Soil/Twigs/Fungus	NA	NA	NA	NA	Malus	Malus sp.	Crabapple	Fungus	NA	4	b	YHMJ_4	22	french park, plymouth MN	martin jarzyna	TRUE	yHMJ3	Candida inconspicua	Saccharomycotina	Candida	Upper Midwest
Minnesota	yHMJ65	Mrakiella cryoconiti	Mrakiella	Basidiomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus balsamifera	Balsam Poplar	Fungi	NA	8	a	YHMJ_8	4	french park, plymouth mn	Martin Jarzyna	TRUE	yHMJ65	Mrakiella cryoconiti	Basidiomycota	Mrakiella	Upper Midwest
Mississippi	yHKB302	Cyberlindnera culbertsonii	Cyberlindnera	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT19	b	YHKB_RT19	30	Wesson, MS	Kelly Buh	TRUE	yHKB302	Cyberlindnera culbertsonii	Saccharomycotina	Cyberlindnera	South
Mississippi	yHKB455	Pichia sp.	Pichia	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Raining	RT18	a	YHKB_RT18	10	Wesson, MS	Kelly Buh	TRUE	yHKB455	Candida californica	Saccharomycotina	Candida	South
Mississippi	yHKB352	Kluyveromyces marxianus	Kluyveromyces	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	c	YHKB_RT20	30	Wesson, MS	Kelly Buh	TRUE	yHKB352	Kluyveromyces marxianus	Saccharomycotina	Kluyveromyces	South
Mississippi	yHKB301	Lachancea fermentati	Lachancea	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT18	a	YHKB_RT18	30	Wesson, MS	Kelly Buh	TRUE	yHKB301	Lachancea fermentati	Saccharomycotina	Lachancea	South
Mississippi	yHKB317	Kluyveromyces marxianus	Kluyveromyces	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	a	YHKB_RT20	30	Wesson, MS	Kelly Buh	TRUE	yHKB317	Kluyveromyces marxianus	Saccharomycotina	Kluyveromyces	South
Mississippi	yHKB308	Kluyveromyces marxianus	Kluyveromyces	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	a	YHKB_RT20	30	Wesson, MS	Kelly Buh	TRUE	yHKB308	Kluyveromyces marxianus	Saccharomycotina	Kluyveromyces	South
Mississippi	yHKB325	Torulaspora delbrueckii	Torulaspora	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	a	YHKB_RT20	22	Wesson, MS	Kelly Buh	TRUE	yHKB325	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	South
Mississippi	yHKB442	Meyerozyma caribbica	Meyerozyma	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	Raining	RT20	a	YHKB_RT20	10	Wesson, MS	Kelly Buh	TRUE	yHKB442	Meyerozyma caribbica	Saccharomycotina	Meyerozyma	South
Mississippi	yHKB314	Trichosporon japonicum	Trichosporon	Basidiomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT19	a	YHKB_RT19	30	Wesson, MS	Kelly Buh	TRUE	yHKB314	Trichosporon japonicum	Basidiomycota	Trichosporon	South
Mississippi	yHKB333	Meyerozyma caribbica	Meyerozyma	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT18	a	YHKB_RT18	22	Wesson, MS	Kelly Buh	TRUE	yHKB333	Meyerozyma caribbica	Saccharomycotina	Meyerozyma	South
Missouri	yHKB334	Debaryomyces nepalensis	Debaryomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Plant	Plant Matter	Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT8	a	YHKB_RT8	22	Pattonsburg, MO	Kelly Buh	TRUE	yHKB334	Debaryomyces nepalensis	Saccharomycotina	Debaryomyces	Ohio Valley
Missouri	yHKB426	Candida sake	Candida	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	a	YHKB_RT7	10	Pattonsburg, MO	Kelly Buh	TRUE	yHKB426	Candida sake	Saccharomycotina	Candida	Ohio Valley
Missouri	yHKS59	Candida pseudolambica	Candida	Ascomycota	38.816346, -92.383262	38.816346	-92.383262	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#7M	a	YHKS_#7M	30	Cooper's Landing, MO	William Alexander	TRUE	yHKS59	Candida pseudolambica	Saccharomycotina	Candida	Ohio Valley
Missouri	yHKS70	Barnettozyma californica	Barnettozyma	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#4M	a	YHKS_#4M	30	Kirksville, MO	William Alexander	TRUE	yHKS70	Barnettozyma californica	Saccharomycotina	Barnettozyma	Ohio Valley
Missouri	yHKS60	Lachancea fermentati	Lachancea	Ascomycota	38.816346, -92.383262	38.816346	-92.383262	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#7M	c	YHKS_#7M	30	Cooper's Landing, MO	William Alexander	TRUE	yHKS60	Lachancea fermentati	Saccharomycotina	Lachancea	Ohio Valley
Missouri	yHKS240	Cryptococcus gastricus	Cryptococcus	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#4M	a	YHKS_#4M	10	Kirksville, MO	William Alexander	TRUE	yHKS240	Cryptococcus gastricus	Basidiomycota	Cryptococcus	Ohio Valley
Missouri	yHKS259	Rhodotorula colostri	Rhodotorula	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#4M	b	YHKS_#4M	30	Kirksville, MO	William Alexander	TRUE	yHKS259	Rhodosporidiobolus colostri	Basidiomycota	Rhodosporidiobolus	Ohio Valley
Missouri	yHKB307	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Plant	Plant Matter	Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT8	a	YHKB_RT8	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB307	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS54	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	a	YHKS_#2M	30	Kirksville, MO	William Alexander	TRUE	yHKS54	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS55	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	b	YHKS_#2M	30	Kirksville, MO	William Alexander	TRUE	yHKS55	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB324	Torulaspora delbrueckii	Torulaspora	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT9	a	YHKB_RT9	22	Pattonsburg, MO	Kelly Buh	TRUE	yHKB324	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Ohio Valley
Missouri	yHKB335	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	a	YHKB_RT7	22	Pattonsburg, MO	Kelly Buh	TRUE	yHKB335	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS58	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	b	YHKS_#6M	30	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS58	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS215	Rhodotorula colostri	Rhodotorula	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	a	YHKS_#2M	10	Kirksville, MO	William Alexander	TRUE	yHKS215	Rhodosporidiobolus colostri	Basidiomycota	Rhodosporidiobolus	Ohio Valley
Missouri	yHKB300	Candida tropicalis	Candida	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	b	YHKB_RT7	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB300	Candida tropicalis	Saccharomycotina	Candida	Ohio Valley
Missouri	yHKS72	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	a	YHKS_#6M	30	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS72	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB312	Kazachstania martiniae	Kazachstania	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT9	b	YHKB_RT9	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB312	Kazachstania martiniae	Saccharomycotina	Kazachstania	Ohio Valley
Missouri	yHKS267	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	a	YHKS_#6M	10	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS267	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKB315	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	a	YHKB_RT7	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB315	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS232	Cryptococcus gastricus	Cryptococcus	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#1M	a	YHKS_#1M	30	Kirksville, MO	William Alexander	TRUE	yHKS232	Cryptococcus gastricus	Basidiomycota	Cryptococcus	Ohio Valley
Missouri	yHKS239	Cryptococcus gastricus	Cryptococcus	Basidiomycota	38.816346, -92.383262	38.816346	-92.383262	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#7M	a	YHKS_#7M	10	Cooper's Landing, MO	William Alexander	TRUE	yHKS239	Cryptococcus gastricus	Basidiomycota	Cryptococcus	Ohio Valley
Missouri	yHKB306	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Plant	Plant Matter	Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT8	b	YHKB_RT8	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB306	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS216	Mrakia sp.	Mrakia	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	b	YHKS_#2M	10	Kirksville, MO	William Alexander	TRUE	yHKS216	Mrakia sp.	Basidiomycota	Mrakia	Ohio Valley
Missouri	yHKS71	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.951813, -92.336335	38.951813	-92.336335	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5M	a	YHKS_#5M	30	Columbia, MO	William Alexander	TRUE	yHKS71	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS298	Cryptococcus sp.	Cryptococcus	Basidiomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5M	a	YHKS_#5M	10	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS298	Cryptococcus sp.	Basidiomycota	Cryptococcus	Ohio Valley
Missouri	yHKS57	Metschnikowia fructicola	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#4M	b	YHKS_#4M	30	Kirksville, MO	William Alexander	TRUE	yHKS57	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB450	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass/Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT10	a	YHKB_RT10	10	Pattonsburg, MO	Kelly Buh	TRUE	yHKB450	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS73	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	38.816346, -92.383262	38.816346	-92.383262	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#7M	b	YHKS_#7M	30	Cooper's Landing, MO	William Alexander	TRUE	yHKS73	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB318	Wickerhamomyces anomalus	Wickerhamomyces	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass/Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT10	a	YHKB_RT10	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB318	Wickerhamomyces anomalus	Saccharomycotina	Wickerhamomyces	Ohio Valley
Missouri	yHKS69	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#1M	a	YHKS_#1M	30	Kirksville, MO	William Alexander	TRUE	yHKS69	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS56	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#3M	a	YHKS_#3M	30	Kirksville, MO	William Alexander	TRUE	yHKS56	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Montana	yHQL424	Candida vartiovaarae	Candida	Ascomycota	45.182652, -110.618510	45.182652	-110.61851	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	QL#5	a	YHQL_QL#5	10	Twin lakes Gallaterin National Forest, MT	Erik Jessen and Erica Macke	TRUE	yHQL424	Candida vartiovaarae	Saccharomycotina	Candida	Northern Rockies and Plains
Montana	yHQL326	Nakazawaea holstii	Nakazawaea	Ascomycota	44.971860, -110.703397	44.97186	-110.703397	Tree	Plant Matter	Berries/Needles	Berry	Cupressaceae	Berry	NA	Juniperus	Juniperus sp.	Juniper	NA	NA	QL#7	a	YHQL_QL#7	22	Mammoth Hot Springs, MT	Erik Jessen and Erica Macke	TRUE	yHQL326	Nakazawaea holstii	Saccharomycotina	Nakazawaea	Northern Rockies and Plains
Montana	yHQL292	Nakazawaea holstii	Nakazawaea	Ascomycota	44.971860, -110.703397	44.97186	-110.703397	Tree	Plant Matter	Berries/Needles	Berry	Cupressaceae	Berry	NA	Juniperus	Juniperus sp.	Juniper	NA	NA	QL#7	a	YHQL_QL#7	30	Mammoth Hot Springs, MT	Erik Jessen and Erica Macke	TRUE	yHQL292	Nakazawaea holstii	Saccharomycotina	Nakazawaea	Northern Rockies and Plains
Montana	yHQL327	Sydowia polyspora	Sydowia	Ascomycota	45.386820, -110.681776	45.38682	-110.681776	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	QL#8	a	YHQL_QL#8	22	Pray, MT	Erik Jessen and Erica Macke	TRUE	yHQL327	Sydowia polyspora	Pezizomycotina	Sydowia	Northern Rockies and Plains
Montana	yHQL492	Leotiomycetes sp.	Leotiomycetes	Ascomycota	45.386820, -110.681776	45.38682	-110.681776	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	QL#8	b	YHQL_QL#8	10	Pray, MT	Erik Jessen and Erica Macke	TRUE	yHQL492	Leotiomycetes sp.	Pezizomycotina	Leotiomycetes	Northern Rockies and Plains
Montana	yHQL425	Nakazawaea holstii	Nakazawaea	Ascomycota	44.971860, -110.703397	44.97186	-110.703397	Tree	Plant Matter	Berries/Needles	Berry	Cupressaceae	Berry	NA	Juniperus	Juniperus sp.	Juniper	NA	NA	QL#7	a	YHQL_QL#7	10	Mammoth Hot Springs, MT	Erik Jessen and Erica Macke	TRUE	yHQL425	Nakazawaea holstii	Saccharomycotina	Nakazawaea	Northern Rockies and Plains
Montana	yHQL293	Coniochaeta ligniaria	Coniochaeta	Ascomycota	45.386820, -110.681776	45.38682	-110.681776	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	QL#8	a	YHQL_QL#8	30	Pray, MT	Erik Jessen and Erica Macke	TRUE	yHQL293	Coniochaeta ligniaria	Pezizomycotina	Coniochaeta	Northern Rockies and Plains
Montana	yHQL426	Mrakia gelida	Mrakia	Basidiomycota	45.386820, -110.681776	45.38682	-110.681776	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	QL#8	a	YHQL_QL#8	10	Pray, MT	Erik Jessen and Erica Macke	TRUE	yHQL426	Mrakia gelida	Basidiomycota	Mrakia	Northern Rockies and Plains
Montana	yHQL313	Candida vartiovaarae	Candida	Ascomycota	45.182652, -110.618510	45.182652	-110.61851	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	ground around lakeshore	QL#5	a	YHQL_QL#5	22	Twin lakes Gallaterin National Forest, MT	Erik Jessen and Erica Macke	TRUE	yHQL313	Candida vartiovaarae	Saccharomycotina	Candida	Northern Rockies and Plains
Nevada	yHQL420	Naganishia uzbekistanensis	Naganishia	Basidiomycota	36.636085, -117.032716	36.636085	-117.032716	Plant	Plant Matter	Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Mainly wits, almost no soil, holes in bag	KS#309	a	YHQL_KS#309	22	Death Valley (Enterance), NV	Christina Kuang	TRUE	yHQL420	Naganishia albida	Basidiomycota	Naganishia	West
Nevada	yHQL422	Naganishia uzbekistanensis	Naganishia	Basidiomycota	36.636085, -117.032716	36.636085	-117.032716	Plant	Plant Matter	Twigs	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	Mainly wits, almost no soil, holes in bag	KS#309	b	YHQL_KS#309	22	Death Valley (Enterance), NV	Christina Kuang	TRUE	yHQL422	Naganishia albida	Basidiomycota	Naganishia	West
Nevada	yHQL412	Naganishia uzbekistanensis	Naganishia	Basidiomycota	36.312120, -116.213028	36.31212	-116.213028	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	soil under bush w/ twigs	KS#310	a	YHQL_KS#310	30	Ash Meadows Rd, Pahrump, NV 89060	Christina Kuang	TRUE	yHQL412	Naganishia albida	Basidiomycota	Naganishia	West
New Hampshire	yHKB155	Cryptococcus sp.	Cryptococcus	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Fruit	Blueberry	Ericaceae	Berry	NA	Vaccinium	Vaccinium sp.	Blueberry	NA	NA	NH4	b	YHKB_NH4	10	Gorham, NH	Beth Sargent	TRUE	yHKB155	Cryptococcus sp.	Basidiomycota	Cryptococcus	Northeast
New Hampshire	yHKB406	Curvibasidium cygneicollum	Curvibasidium	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Fruit	Blueberry	Ericaceae	Berry	NA	Vaccinium	Vaccinium sp.	Blueberry	NA	NA	NH4	b	YHKB_NH4	4	Gorham, NH	Beth Sargent	TRUE	yHKB406	Curvibasidium cygneicollum	Basidiomycota	Curvibasidium	Northeast
New Hampshire	yHKS253	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula populifolia	Grey Birch	NA	NA	#112	a	YHKS_#112	22	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS253	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Northeast
New Hampshire	yHKB363	Curvibasidium cygneicollum	Curvibasidium	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Fruit	Berry	Unknown	Unknown	NA	Unknown	Unknown	Unknown	NA	NA	NH3	a	YHKB_NH3	4	Gorham, NH	Beth Sargent	TRUE	yHKB363	Curvibasidium cygneicollum	Basidiomycota	Curvibasidium	Northeast
New Hampshire	yHKS219	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#90	a	YHKS_#90	30	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS219	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Northeast
New Hampshire	yHKB188	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	a	YHKB_NH7	10	Gorham, NH	Beth Sargent	TRUE	yHKB188	Candida railenensis	Saccharomycotina	Candida	Northeast
New Hampshire	yHKB404	Mrakia gelida	Mrakia	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	NH2	a	YHKB_NH2	4	Gorham, NH	Beth Sargent	TRUE	yHKB404	Mrakia gelida	Basidiomycota	Mrakia	Northeast
New Hampshire	yHKB367	Cryptococcus sp.	Cryptococcus	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	b	YHKB_NH7	4	Gorham, NH	Beth Sargent	TRUE	yHKB367	Cryptococcus sp.	Basidiomycota	Cryptococcus	Northeast
New Hampshire	yHKS234	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula alleghaniensis	Yellow Birch	NA	NA	#115	a	YHKS_#115	30	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS234	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Northeast
